Review_Date,Reviewer_Name,Rating,Review_Text
2016-12-08,Gonzo,4.0,"legal seafoods is a great place to have a drink and have a quick meal. i used to come here a lot to lunch and dinner, but i feel that the menu has been stale for too many years and there are not new innovations for me to want to come back.

having said that, this is one of the best places for fish and if this is your first time, you will be amazed how fresh and delicious the food is here.

for us, it is more about having a good time now, sharing a drink than really choosing this place to eat"
2016-12-07,YSKim,5.0,"as always, i enjoyed the friendly staff, delicious meal and prompt service.  my guest also enjoyed her dining experience at legal sea foods in framingham."
2016-12-07,OpenTable Diner,5.0,"great food, great service. the lobster bisque soup was outstanding and all meals (x5 people) were rated very high across the board."
2016-12-04,CityAtNight,3.0,"i think we can clearly say that legals is now just another mediocre chain. 
i used to really enjoy legals and liked their stance about not being a chain and ""if it's fresh, it is legal"" was a great message. i don't think that is who they are anymore."
2016-12-04,Malloy,5.0,"delicious, fresh seafood wonderfully prepared.  they have the best clam chowder around.  i would go more often if i lived closer.  i will be back soon.  i also love the modern feel and great service here."
2016-12-03,Tommyzaz,3.0,the food and service were amazing but the noise level was off the charts. we were yelling to each other just to conduct a conversation.
2016-12-03,James,4.0,quality of food is always very good but horribly over priced for underwhelming portion sizes.
2016-12-02,OpenTable Diner,5.0,"excellent service, substantial servings of delicious fresh seafood. a bit pricey but enough leftovers for a second meal the next day. highly recommend."
2016-12-02,Ballou,5.0,arthur was one of the most professional waiter we have ever experienced. lunch shrimp and scallops were terrific!
2016-12-02,SusanS,5.0,delicious food and great service!
2016-11-30,Todd,2.0,some of the worst swordfish i have ever tasted.  must have been frozen for a decade.  restaurant needs a makeover.
2016-11-29,Ballou,5.0,perfect place for a business lunch! ask for a booth!
2016-11-27,MartinQ,5.0,"each of us had the mixed grill - very generous and well prepared. squash and spinach sides were also fine, as was the bottle of reasonably priced grenache. the waitress was as good as one could ever be. a lovely dining experience."
2016-11-27,thred,5.0,"we have been going to the framingham restaurant since it opened
we like it a lot"
2016-11-27,Elena,5.0,best server ever!
2016-11-27,Rarphantom,4.0,"typical legal. soups were good, but the salads were horrible and went back. the fried fisherman's platter was over cooked and dried out and the clams were tough.  very pricey for the subpar quality. kevin was awesome in handling the matter, but still expect a lot more quality for $100 a couple!"
2016-11-25,Arnie,5.0,seated us as soon as we arrived. our server was very efficient and attentive ! all requests were granted!
2016-11-24,dinnerwithdad,5.0,my family went for thanksgiving and had a wonderful meal together.  nobody had the turkey so i can't comment on that but we all enjoyed our fish and seafood very much.  and of course had to have the great banana foster for dessert.
2016-11-24,OpenTable Diner,4.0,"the seafood dishes were excellent, the staff were friendly, the service was efficient and timely. they provided good value and i would strongly recommend the restaurant to others."
2016-11-24,Teach212,5.0,"spent thanksgiving dinner here with friends.  none of us are ""turkey fans"" so the legal menu was perfect for us.  of course, we did have to enjoy the pumpkin cheesecake as our way to respect holiday tradition."
2016-11-24,Chrissy,5.0,"three of us went here for our thanksgiving meal. we asked for a booth when making the reservation, and mentioned that we were going to need 2 gluten free meals.  the service was excellent, from the woman who seated us, to the waitress, and to the manager who brought our gluten free meals.   we could not have had a better experience!  i would suggest making a reservation way ahead of the day you're going...this is a popular place.  a week ahead of time, the only times available for us were 11:00 am, 11:15am, and after 6:30 pm.  who would think a 
 seafood restaurant  would be so busy on thanksgiving?? food and atmosphere were excellent, and the noise level was low."
2016-11-20,RosangelaS,4.0,i usually get the nutty salmon and its always very good. last saturday i was a bit disappointed. spinach was cold and also the ravioli not as good as usually is.
2016-11-19,OpenTable Diner,5.0,"excellent food, good value and outstanding customer service. that's why i dine there often!"
2016-11-19,Traveler,3.0,"new menu is ruining all the old standards... please don't mess with my steamer... they 
don't need white wine and herbs!! go back to what  you did best."
2016-11-19,RogerW,4.0,"good food, great service, contemporary decor. nicer than casual, but still relaxed."
2016-11-19,OpenTable Diner,3.0,the service was a little disappointing this time around but the food was delicious as expected.
2016-11-15,YSKim,5.0,"as always, the members at the reception desk and serving members were friendly, courteous and professional.  they surely made my dining experience at the legal sea foods, 50 worcester rd, framingham, ma 01702 enjoyable.  the restaurant still remains as my favorite one."
2016-11-14,YSKim,5.0,"as always, the reception desk people were warm, welcoming and courteous.  the server was attentive, courteous and professional.  the meal was perfectly tempered, prepared and presented.  yes, the legal sea foods at 50 worcester rd, framingham, ma 01702 is my favorite restaurant."
2016-11-12,OpenTable Diner,4.0,we've been frequent customers of legal sea foods over the years and they almost never disappoint.  the meals are well prepared with fresh ingredients and the wait staff is always friendly and they work well as a team.  i recommend legal.
2016-11-12,OpenTable Diner,4.0,"besides saying he would bring rolls and didnt, the service food and professionalism were exceptional"
2016-11-11,capital,5.0,"no matter what night we go, it is always consistently awesome

at the bar, lance is in full control.
he is an amazing gentleman .

we also love tony, who's title i think is everything .
he has an awesome personality and if you need anything , it seems like he magically pops up and the situation is corrected.

one of our favorite places"
2016-11-09,FlorrieM,5.0,excellent food served by an outstanding waiter (sergey).  my favorite restaurant.
2016-11-08,Megd,5.0,"once again the food was delicious.  the service was superb - our waitress, amber was fantastic!!!"
2016-11-06,Waylandmom,1.0,"we went for a birthday meal, but did not get even a verbal acknowledgement or a verbal happy birthday, let alone anything special.  the worst part is that we came in before 12:15, it was not until 12:30 before we got water poured into the glass.  the food came out close to 1:30, and when i told the waiter we were in a hurry (hello! already 75 minutes in), he acted surprised.  this was the worst experience i ever had in any legal seafood, and as a vip on open table, i have been to quite a few of them.  we had to ask for water several times and it was hard to even find wait staff because they were nowhere to be found most of time.  my quick observation is that every single table had to wait.  they were way-under staffed.  to say that i was disappointed was an understatement and i regret bitterly that i invited people for a birthday meal there. if you check my record on open table, this is the first time i ever wrote a negative review and i simply have nothing positive to say."
2016-11-06,OpenTable Diner,5.0,great food as always we had a good time our server was  great. overall good experience
2016-11-05,Rifka,5.0,late night dinner after the movies our server amanda b was very attentive and we got our shared appetizers very quickly. for sure i'll come back
2016-11-05,Indiancravingforrealfood,5.0,"ambiamce, food and service was excellent as usual!!"
2016-11-04,Lori,4.0,food was great as always and service was excellent.  waitress was very accommodating with special requests.
2016-11-03,TripAdvisor,5.0,"another excellent meal here.  very reliable spot.  had the jasmine special tonight... shrimp, broccoli, rice with a cheese sauce and enjoyed it.  clam chowder always great.  crab cake... caesar, some vino rounded out our meal."
2016-11-02,vacation01,5.0,food was fantastic and it was a great menu with many interesting choices!
2016-11-01,Rapunzel,4.0,"our server, amanda, was fantastic.  it was my birthday, and she made sure that everything was perfect.  she even brought out a fruit plate with a candle for me because i have food allergies to the other desserts. my steak was very salty, and i was unable to finish it.  i brought it home and made it less salty.  other than that, we enjoyed everything about our evening."
2016-10-31,CeceD,5.0,"they were very accommodating when we were 20 minutes late for our reservation. the waitress was great, and the meals were delicious. we especially appreciate the extensive gluten-free offerings, including hot rolls! my hope is one day i'll be able to write the same for organic offerings. thanks for a nice birthday dinner out!"
2016-10-31,samb,4.0,"very happy with servor, serge and of course the detail s he put in to make the order right."
2016-10-30,Rarphantom,4.0,solid seafood experience which is good because this chain restaurant has slipped recently.   this time around service was great and so was the food. seafood casserole was great as was the clam chowder.
2016-10-30,ElizabethF,5.0,"i love legal's! it has yet to disappoint. the food is all amazing, wait staff is welcoming, and it is worth the price for a fancy night out!"
2016-10-28,Evye,5.0,you can't go wrong with legal's.. and you must have a reservation!
2016-10-28,Snow,5.0,food was fantastic. lance and ryan at the bar were great and hospitable bartenders.
2016-10-28,OpenTable Diner,3.0,"menu was completely different, many of their traditional entrees seemed to be replaced with something different and more expensive."
2016-10-27,OpenTable Diner,5.0,five of us in our party with and everyone had an delicious dinner. clam chowder was excellent.  our sever was exceptional.
2016-10-27,Ballou,5.0,"we got lucky when one of our favorite servers, judy, was available to take care of us. my wife had the luncheon scallops with mashed potatoes and steamed broccoli with cheese. i had the grilled shrimp with onion rings and cole slaw. we both had a terrific apple crisp desert topped with cinnamon ice cream. delicious! great place for anytime of the day."
2016-10-26,YSKim,5.0,"great food, which was prepared to our specification, friendly staff members, and attentive server!"
2016-10-22,luvcm60,5.0,the food and the atmosphere is consistently good. very crowded doing dinner hours.
2016-10-21,Food2diefor,5.0,all our food was delicious and presented beautifully. our waitstaff was attentive and treated us in a friendly manner but not intrusive.  had a nice booth in the back of the restaurant. good for conversation.
2016-10-21,Metaphilosopher,5.0,"we love coming to legal for special occasions - the prices are the upper edge of what we can spend on a semi-regular basis, but always worth the money.  any complaints we've had (and i can think of only one over the course of 5+ years) have been promptly addressed to our satisfaction.

the wait staff is always attentive, and the food is routinely excellent.

my one caveat is that this location can sometimes be a bit loud due to the architecture - hard wood tends to reflect sound nicely :)  we have no trouble carrying on a conversation, but i wouldn't take a phone call in there."
2016-10-19,OpenTable Diner,4.0,my husband and i have been eating at legal for many years.  we like the food but especially like the service.
2016-10-18,Ballou,5.0,"great service as usual. i had the scallops, my wife had the salmon. dessert was wonderful with apple crisp! you should give it a try."
2016-10-17,JaneO,5.0,our server was most accommodating. once again we were allowed to have a leisurely lunch
2016-10-15,PeterS,5.0,"legal seafood is our most favorite restaurant in the area. we go all the time. framingham, dedham and boston. harbor side is our favorite but they are all wonderful. i would recommend to everyone."
2016-10-14,Koreander,4.0,"the food at legal's is always reliably consistent and delicious but nothing special.  the dishes are very straightforward.  the prices, though, have gotten crazy.  not sure that the value is there any longer."
2016-10-13,Snow,5.0,food was delicious and chad is a 5 star server!
2016-10-13,TripAdvisor,5.0,"when i want a satisfying meal in the area i think of legal. comfortable, good service, nice chow, good wine program. not everything is great, some are.

we enjoyed the best shrimp cocktail you'll find anywhere. the best clam chowder. crab cake is admirable. while i usually have halibut, lobster or crab legs, today decided to have the grilled chicken. was pretty good... basic but i liked it.

sonoma cutrer chard by the glass."
2016-10-10,ROBERTT,5.0,the legal sea foods on long island have all closed and  i took my daughter on a college road trip to ma and went to the one in framingham.  we already knew the food was excellent but we were both pleasantly surprised by a waiter named quincy who was so personable that it just made for a wonderful dining experience.  coming from ny it was unexpected and thought someone should know.  if she attends college in ma we will be sure to return to the framingham legal sea foods and often!
2016-10-09,OpenTable Diner,4.0,excellent sea food as always. we brought our sister-in-law and her niece who were visiting from new mexico and wanted sea food. we got our niece a 2 - 2/12 pound steamed lobster and the rest of us had lobster casserole (not explicitly on the menu buy available nevertheless).  we began with 2 dozen oysters which were excellent also.
2016-10-09,Hello2334,5.0,"consistently great service and food. i especially appreciate how much care they show if you specify food allergies. you wait a little longer for your food, but it's worth the wait for them to take it seriously. we had the greek salad and cobb salad, where you can add a protein like crab, chicken or shrimp. we had crab and shrimp, which were delicious and impressive portion sizes. if you go for sunday brunch, you can't get alcohol until noon. it's like that everywhere in ma i believe. service was very friendly ... wish they came by a bit more to refill our water glasses though."
2016-10-08,wdnmb,5.0,"the food was delicious, and the table was in a location where even the hearing aid users were able to participate in the conversations. the server was also very  accommodating."
2016-10-08,Lovesfish,5.0,"our dinner was, as always, delish and wonderful !  our server, leo, was excellent - he just added that little extra care, interest and made the experience totally enjoyable - we loved it !"
2016-10-08,YSKim,5.0,"i invited my past buyer clients and their daughter to the dinner.  the food was well prepared, tasty and served timely.  the restaurant staff members were friendly, courteous and professional.  my guests and i had an enjoyable dining experience."
2016-10-07,Klink,4.0,"so glad we live nearby and could take our philly family here for dinner when they visited. our table was off to the side, the service was helpful and quick, and our guests were happy to enjoy lobster and other fresh fish. my salmon was delish with its mushroom raviolis on the side, and my nieces were delighted with their entrees, as well."
2016-10-05,LeslieN,4.0,"we always enjoy the food here, the service was fine and the manager checked to make sure we all had everything we wanted. a bit noisy though and not sure there is a quieter are there. 
but we will definitely go back for the food...."
2016-10-04,ChristinaP,2.0,"i took my boyfriend and my daughter here for both of there birthdays. our waitress seemed distracted, after getting our waters, finally came back 18 minutes later with our drinks. she forgot our bread, and when we were brought our appetizer (10 minutes after the drinks) a different waitress asked if we wanted bread. 
our portions were extremely small, and ranged about $30 a piece. my rice was very dry, and not very tasteful. 
my crab cake was very good and the shrimp, just the portion was very small. 
for 5 of us, and two ordering off the childrens menu, $185 dollars just seemed to be a bit too much.
i won't be returning."
2016-10-04,Megd,5.0,"our dinners are consistently delicious.  amber, our most recent waitress,  is exceptional with her warm smile and attentive manner!!!"
2016-10-03,Sammie,5.0,each of our four meals was prepared to perfection.  the drinks from the bar we prepared perfectly as well.  it was like coming home to a great memory.
2016-10-02,YSKim,5.0,"my business partner and i enjoyed their chopped greek salad, steamers, and bonbon.  judy was the server for our table.  she exceeded our expectations."
2016-10-02,AnneB,3.0,"first impressions were a bit disappointing. even though we'd booked a table for 8pm it was a further half an hour before we were shown to a table. i think we were added to the general waiting list and despite mentioning it to the person taking bookings, it didn't improve the wait time. the waiter was very attentive. i'd requested my tuna steak to be cooked medium-well and was very underdone. i think the meal was over-priced for the overall experience."
2016-10-01,Checkplease,4.0,had a guest in from out of town.  she really wanted to dine there.  the food is fine and the atmosphere was a bit loud.  she was dressed to the nines but there were folks in sweatshirts and ball caps.  for a saturday night it was a bit disappointing.
2016-10-01,OpenTable Diner,5.0,"excellant sea food and service. a little pricey. my only  criticism was the load noise which was pervasive and constant , making conversation strained. one should not have to shout to your dinner partner...the food and service par excellance, deserves a better ambiance."
2016-10-01,RichardS,5.0,i had the mixed seafood  grill and the fish was cooked  perfectly. my son had the mixed chilled seafood platter. enough  for 2. the freshness  of the seafood  is fantastic.
2016-09-30,Sketcher,5.0,"great fresh seafood as usual, we will continue to return hen we are in the mood for seafood and  nice atmosphere."
2016-09-29,Hudsontravelers,5.0,"we entertained someone from out of town who wanted new england seafood dinner. lobster bake was a combination of chowder, clams, mussels and lobster. he was in heaven.
the remainder of our party had a more traditional fish dinners.  portions were large so we each took half home. unfortunately our server gave us the other person's doggy bag. i was a little disappointed to not be able to have the rest of my delicious dinner."
2016-09-27,MrMrsSarasota,4.0,"we go to boston several times a year and usually go to one of the legal locations. this trip we went to the framingham location twice, once by ourselves, and once with friends. the food is always consistently good, but it seems that the portions get smaller.  i had the fried scallop dinner both times and wished for more scallops. my wife had fried clams on the first visit, which she loved, and haddock on the second visit, which she did not like because it was overcooked and dry. the clam chowder was very good. service was excellent both times."
2016-09-27,YSKim,5.0,"as usually, food and service were excellent.  i appreciate legal sea foods - framingham staff members, who are friendly, informative, cordial and professional."
2016-09-27,tfog,5.0,great dinner. i had the lobster bisque and the crab cake special.  awesome!
2016-09-24,rhrprice,3.0,"met friends for lunch. lovely ambience, food was good though very overpriced"
2016-09-24,OpenTable Diner,4.0,took the family here for a special night out. my husbands halibut steak dish was good and my daughters fish sticks were very good also. i ordered the baked stuffed shrimp dish and the shrimp seemed to be over cooked and tough and the stuffing wasn't the best a bit soggy and not what i expected - wanted more of a buttery ritz cracker stuffing with the crab meat. the only crunchy part was the under cooked celery pieces. the service was good and atmosphere was acceptable and clean. i would give it a second chance and will go back
2016-09-23,Terry,4.0,"been going to legal since the late 60's and always had a good time, good food and good service. our waitress was outstanding."
2016-09-23,OpenTable Diner,4.0,"great place, great service, great food, every time"
2016-09-22,OpenTable Diner,4.0,"good place to meet with a friend or friends.  excellent service by our waiter who allowed us
extra time to chat and catch up with each other.   glad we chose this restaurant."
2016-09-19,GoodfoodAwesomeService,4.0,great food - loved the oyster special.    service was excellent as usual.   you can always count on legal.
2016-09-18,WCentral,4.0,fish very fresh and well prepared as usual.  baked potato came encrusted in salt--restaurant should leave such items to customer to salt to taste.
2016-09-18,YSKim,5.0,"as always, my business partner and i had a wonderful dining experience.  great food and professional staff!"
2016-09-17,SandraF,5.0,excellent as always...however miss some all time favorite like jelapano polenta and tortia and goat cheese salad....please put them back on the menu!
2016-09-17,Robbie,5.0,"legals remains consistantly the best for excellent fresh seafood,  good service, excellent oysters, attractive ambience and setting."
2016-09-17,OpenTable Diner,2.0,"clams were only strips, few bellies, paid for full clam.  overcooked,too few for the price.  very disappointing."
2016-09-16,michaelB,4.0,"legal is always consistent in quality i love the chiopino i get it all the time but the broth is always different and the seafood mix changes this time the sauce was  bright red very tomato like and there were only 2 little necks in it and 1 small piece of fish it had plenty of mussels , 4 scallops and 4 shrimp
thanks"
2016-09-16,TOM14369,5.0,i always get the crab cakes. very good and filling yet light.
2016-09-12,YSKim,5.0,"all the staff members were welcoming, warm, cordial and professional.  thank you very much for making my dining experience memorable."
2016-09-11,gacracker,4.0,"many gluten-free options, a major factor in selecting legal.  gluten-free seafood casserole was excellent;  grilled shrimp was perfectly cooked and seasoned.  portions were a bit big.  service was very attentive, professional, non-intrusive.  all staff we encountered were friendly, warm, welcoming."
2016-09-08,Ballou,5.0,"excellent service and meal. i had the dinner shrimp with onion rings and cole slaw. my wife enjoyed scallops with mashed and zucchini. we topped it off with bon-bons. 
legal in framingham is always a great choice for lunch or dinner. accepting open table is a big plus!"
2016-09-07,Mike,3.0,"food was average at best and is overpriced.  i had crab cakes, shrimp and scallops.  all were somewhat disappointing."
2016-09-07,Megd,5.0,our meals were delicious as usual!  an added treat was that crabmeat was available as a salad topping even though it wasn't on the dinner menu.  the waiter was extremely accommodating and attentive.
2016-09-04,OpenTable Diner,5.0,"extensive menu, superb food, great service. always dependable for a good meal and courteous service"
2016-09-04,BirdPark,2.0,it is quite unfortunate but the hostess was so rude and dismissive that it was difficult to enjoy any part of the experience. my family had their hearts set on particular items that we get as regulars and the oysters were a real draw for my husband. they begged to stay despite the hostess's attitude. i really can't come up with one excuse for her behavior. it's to bad she doesn't understand her role in the dining out experience.
2016-09-03,LoveSeafood,2.0,"food was greasy and very plain for the prices they charge, our waiter took forever because he was talking to a couple sitting behind us"
2016-08-31,Mike,4.0,we have been here many times and the quality of the food is always very good.  the waitstaff is   attentive. the restaurant is clean with no odors.  reservations are necessary or there could be a long wait.   i think the prices are high but it is a restaurant we go to for special occasions.
2016-08-31,YSKim,5.0,"as usual, legal sea foods, which is my favorite restaurant, delivered excellent food and our server, rachel, was professional, friendly and very attentive."
2016-08-31,Janet,5.0,"all outstanding:  service, decor, food quality & presentation. thank you!"
2016-08-29,Sammie,3.0,an off night for what is usually the most consistently excellent set of restaurants. food was not presented well and was not the fresh moist product we love.  we will return because this was such an anomaly- and we look forward to a repeat of our traditionally yummy seafood.
2016-08-28,Nance,5.0,the food is always fresh and perfectly cooked and prepared.  service is outstanding.  it is very comforting to know you can always get a consistently wonderful meal.
2016-08-27,KathyC,4.0,phenomenal food but noisy and in need of freshening up decor wise
2016-08-27,poochparents,5.0,"legals always delivers a delicious meal and dining experience.  from the oysters to the dessert, top notch.  tom our waiter was right on top of things too.  we love legals."
2016-08-27,SusanM,4.0,"we have enjoyed legal over the years.  we do feel though that it has gotten expensive.  on the positive side we were there on a saturday night and they were quite busy, but our waitress handled the service well."
2016-08-26,phyllisp,3.0,"it had to have been an off night as we regularly eat at a high top in the bar area. my cocktail was horrid (i've had a cosmo many times) and since nelson, our waiter, never came back, i went to find him. he did get me another drink. 
nelson was never around and whenever we found him, he had an excuse for not attending to us. the place was not full by any means! 
we will go back and attribute the bartender (who we were told was new) and nelson to an off night."
2016-08-26,LobsterLover,5.0,fabulous food!  never disappointed.  hard shell lobster is the best!  legal's doesn't disappoint.  our waitress was wonderful!  everyone enjoyed.  thank you!
2016-08-23,Kimberly,5.0,"had to take out co-workers visiting from the south, so we opted for legal so they could get a taste of good new england chowder and fish."
2016-08-21,Humanist,1.0,waiter forgot my drink. recommended a sampler plate full of small burned pieces of fish. won't be back.
2016-08-21,cheffie,4.0,"we always enjoy the meal; but did have an unusual incident. i saved all my shrimp and scallops from my  meal to take home. when the server presented the bill she didn't bring the take home.  later, after much delay and a reminder from me, she brought a small box. they had obviously lost my food and gave me 2 shrimp and 2 scallops, less than half of what i wanted to take home.   it was not mentioned that this was not my take home or i would checked the box to see what they had actually given me. this is not a big deal; but the servers should be more careful when a diner requests a take home package."
2016-08-20,OpenTable Diner,4.0,"we were a party of 6 celebrating a birthday ""celebration"".  food was expensive , but mostly good. one meal was slightly overcooked.  our waiter , carlos, was fantastic. attentive, but not overly so,  entertaining, informative, lot's of fun."
2016-08-20,OpenTable Diner,3.0,"we have always enjoyed dining at legal seafoods framingham however, in the past 2 years we have noticed a decline in the quality of the wait staff but the food has always been very good. on this occasion we were a party of 3 for dinner. there were a number of times during dinner when we had to wait quite a long time for service. the waiter never brought us rolls even after we mentioned it when he brought the drinks, so we asked the back waiter to bring rolls when the appetizer came. the waiter came and tried to take away the appetizer before it was finished (he did not ask if we were done). also one of our group was missing a knife after the appetizer plate was taken away and did not have an opportunity to ask the waiter for a knife until half way through our meal.  on a number of prior occasions we have only seen the waiter while ordering and then at the end of the meal. one of the qualities that distinguishes legals had been the service. but, unfortunately, no longer."
2016-08-20,OpenTable Diner,5.0,caught up with high school friends and it was the perfect environment.  the waitress was awesome and friendly and the food was amazing.
2016-08-20,MaritaE,2.0,"i have frequented multiple legal seafoods over the years. this was my first time visiting the framingham location.  either the quality of food has changed or whomever prepared my food did not do a good job. from the first bite i knew that i had no plans in terms of finishing my meal.  it wasn't horrible, but i would never want to order from this establishment again.  thank you."
2016-08-18,OpenTable Diner,5.0,always great! can't go wrong with any dish.
2016-08-18,LauraD,4.0,"especially adaptive to gluten free options, so much choice and gf rolls for our gf free family member."
2016-08-17,OpenTable Diner,4.0,the food and drinks were  very good. we had the baked stuffed shrimp and bake hadock along with a gin and tonic. quality and quantity of food was excellent.  the server was friendly but forgot to bring out our appetizer and gave us the wrong check.  other than that this was a pleasant experience.
2016-08-16,Pastramiman,5.0,a little loud. not legal's fault. is everyone hard of hearing?
2016-08-16,FrequentLuncher,5.0,"very relaxed atmosphere for conversation, good food, attentive service"
2016-08-15,srfoodie,4.0,"the fish is always good and recipes are the same at different locations. we ordered grilled shrimp, cod and shrimp casserole - everyone enjoyed their meal. there was a power failure and we were glad that we had our food but less than 5 minutes and power back on. our server checked on us during outage. it's great to be able to choose onr's sides- their onion strings are really good. we were at the natick location and had a reservation so ensure timing for a movie. a repeat visit for all of us."
2016-08-13,phyllisp,5.0,the food and drinks are consistently great so why go anywhere else.
2016-08-13,CherylW,3.0,"the appetizer, fried clams, was the highlight. rolls were dry and fish in broiled assorted platter was over cooked and, hence, tasteless.  an extremely disappointing meal at a name restaurant chosen for reliabily consistent quality.  thumbs way down on a relatively simple dish."
2016-08-13,eg12,3.0,"i normally love legal seafoods and have eaten at the framingham restaurant many times. i was therefore very disappointed that two items i ordered (first, tuna sashimi, then crab salad) were not available - this has never happened, in my experience."
2016-08-11,BarrowBoys,3.0,food  quality is excellent. service is very slow during peak hours. pricey. tiny foil butter pats inappropriate for caliber of restaurant. fried clam appetizer is oversized. one skimpy bread roll per person.
2016-08-11,Ballou,5.0,always special.  crabmeat sandwich with zucchini and cole slaw plus bon-bons; spouse-mashed plus zucchini add bon-bons. great service!
2016-08-10,CyndiF,5.0,"the quality of the seafood is always fresh and consistent.  good selection.  i am from new england but live in florida so i enjoy legals whenever i am back.   there used to be one in boca but sadly, it's gone now."
2016-08-08,Gloria,5.0,we had a great family dinner on monday night.  our waitress was amazing.  i would totally go back.  my tuna was prepared perfect and my daughter ordered the shrimp which was beautifully prepared.
2016-08-07,DRCMetroWest,4.0,"sunday afternoon for lunch.  nice food and wine menu variety, reasonable cost, food and service were quite good"
2016-08-06,Aardvark42,5.0,"a great seafood dinner as always.
food fresh and delicious.
first class from start to finish."
2016-08-06,OpenTable Diner,5.0,"my favorite place to eat i love the food and the place!!
 
i definitely recommend  to everyone!!!"
2016-08-03,marjo,5.0,"our usual very good legal experience. food was excellent as was the service. wine by the glass was extensive and reasonable. our waiter omar was especially good (actually suggested we could have the broccoli cooked softer than the normal hard) we enjoyed our visit again. do have one question though, how come the seafood leader of boston with multiple restaurants (and we have been to many of them) does not offer one of the most popular seafoods - octopus???"
2016-08-03,Hudsontravelers,5.0,"we had not been to legal for a while. we were reminded why we enjoy this restaurant ,when we went to celebrate a birthday. the food was delicious and the service was impeccable. we will definitely return soon."
2016-08-02,JaniceE,5.0,excellent for lunch - delicious food and very fresh fish!
2016-07-30,sarahl,3.0,"we haven't been to legel seafoods in many years, we chose here as a middle point to meet my parents for my dads 89th bday, our waiter was awesome and very attentive, my only complaint if i had to give one would be the price for meals i and my husband ordered the fried seafood plate this ran about $30.00 each, the breading was mushy, fried plates should be nice and crispy, and it wasn't terribly hot when served, my dad had the grilled plate and said he was happy my mom had the stuffed shrimp and she seemed happy, but over all cost for meals and drinks is high and will keep us from coming back often, if prices were better we could then come more often for date night,  but will have to keep this for special occasions instead."
2016-07-30,OpenTable Diner,2.0,my lobster roll was the driest i have ever eaten in my entire life. how can that be? i've  lived in boston my entire life and never had a dried cold skimpy lobster roll.  it was really bad. i'm very sad.
2016-07-26,Snow,5.0,food and service both great. chrissy the gm checked in on us. she's a rock star!
2016-07-24,OpenTable Diner,5.0,"our waiter, omar, was fantastic. the food was perfect, as usual."
2016-07-23,OpenTable Diner,5.0,"the food was exceptional all the way to dessert.  my niece who was visiting from san diego needed strict gluten-free preparation and she got it.  the staff was friendly and accommodating. we dropped by thursday on the way home from the airport for a late dinner, decided nothing else was better in the framingham-worcester area, so we returned saturday for a family dinner and were impressed again.  ask for tom with the handlebar moustache or alyssa c without the handlebar moustache."
2016-07-23,TerriL,5.0,"my husband and i went to legal seafoods for date night.  we love legal seafoods for its fresh fish, good service and clean bright ambiance.  

my husband got the clam chowder and seafood casserole.  

to start, i ordered their new summer salad - vine ripe tomato & manouri cheese salad with cucumber, basil, pickled red onion, extra virgin olive oil.  it was delicious!  i would definitely get it again!  for my main course, i ordered the grilled assortment which is the chef’s choice of three fish (tonight is was swordfish, salmon and tuna), shrimp, scallops, choice of two house sides.  everything was delicious and i have plenty left over for lunch tomorrow!"
2016-07-22,GordonHH,4.0,it was up to my expectation.  the business colleague with whom i was having lunch was from out of town and had never eaten at a legal seafood before.  he was happy with it.
2016-07-19,maddy,5.0,always enjoy it
2016-07-19,Ballou,5.0,"always first rate. one of our favorite sandwiches,  crabmeat, topped our selection with mashed and broccoli for my spouse and onion rings with jasmine rice for yours truly. bon-bons for desert completed our meal. can't beat legal for lunch!"
2016-07-18,Denbrook,5.0,as always a great experience. excellent service and wonderful food.
2016-07-16,NSILMike,5.0,both the service and the food were outstanding.   this is one of our favorites.
2016-07-16,PattyH,3.0,i was disappointed in the fish it was dry as the portion was not what inexpected for the price we always go to the sole proprietor in worcester and have never been dissatisfied we had to fonts the airport that evening and thought it would be nice to try legal as it has always been good but i was not happy this time sorry
2016-07-16,JessicaF,5.0,"i took my mom out as a special treat for her and everything was wonderful. my only regret, we didn't have room for dessert!"
2016-07-16,OpenTable Diner,3.0,"the food quality is ok, but not great."
2016-07-15,Floss,4.0,"predictable, consistent, a tad noisy.  the fish is always fresh and well prepared.  wait staff are helpful and attentive."
2016-07-15,KkaJM,4.0,"we haven't been there for years but had a gift card to use.  we were pleasantly surprised.  it was much better than the last time we had been there.  the waiter was one of the best we have encountered anywhere - thoroughly professional, thoughtful and attentive.  he understood how to make the dinner work extremely well for a family dinner ( 4 generations).  we all enjoyed the evening."
2016-07-15,sjlfood,5.0,super service. everything was perfect.
2016-07-14,Ballou,5.0,"once again we were happy to have one of our favorite servers, judy,  take care of our every need. scallops for my wife with mashed and broccoli/cheese. i had the fried fish special (tempura) with the same sides. both of us had the delicious yogurt and fruit desert. by the way, pat made sure we had a great table. legal is framingham is first rate!"
2016-07-12,BobeC,5.0,always meets expectations. they set a high bar and the food is to notch and best value
2016-07-11,Chas,5.0,"although we had table reservations, we sat at the bar and enjoyed ourselves immensely."
2016-07-08,OpenTable Diner,5.0,excellent evening - wonderful attentive service.  food was excellent and i have always been pleased at this particular legal seafoods location.  it was a friday night and it was relatively quiet - sometimes it can be quiet loud on weekends.  location and parking are very convenient.  i enthusiastically recommend this restaurant!
