Review_Date,Reviewer_Name,Rating,Review_Text
2016-09-27,YSKim,5.0,"As usually, food and service were excellent.  I appreciate Legal Sea Foods - Framingham staff members, who are friendly, informative, cordial and professional."
2016-09-27,tfog,5.0,Great dinner. I had the lobster bisque and the crab cake special.  AWESOME!
2016-09-24,rhrprice,3.0,"Met friends for lunch. Lovely ambience, food was good though very overpriced"
2016-09-24,OpenTable Diner,4.0,Took the family here for a special night out. My husbands halibut steak dish was good and my daughters fish sticks were very good also. I ordered the baked stuffed shrimp dish and the shrimp seemed to be over cooked and tough and the stuffing wasn't the best a bit soggy and not what I expected - wanted more Of a buttery ritz cracker stuffing with the crab meat. The only crunchy part was the under cooked celery pieces. The Service was good and atmosphere was acceptable and clean. I would give it a second chance and will go back
2016-09-23,Terry,4.0,"Been going to Legal since the late 60's and always had a good time, good food and good service. Our waitress was outstanding."
2016-09-23,OpenTable Diner,4.0,"Great place, great service, great food, every time"
2016-09-22,OpenTable Diner,4.0,"Good place to meet with a friend or friends.  Excellent service by our waiter who allowed us
extra time to chat and catch up with each other.   Glad we chose this restaurant."
2016-09-19,GoodfoodAwesomeService,4.0,Great food - loved the oyster special.    Service was excellent as usual.   You can always count on Legal.
2016-09-18,WCentral,4.0,Fish very fresh and well prepared as usual.  Baked potato came encrusted in salt--restaurant should leave such items to customer to salt to taste.
2016-09-18,YSKim,5.0,"As always, my business partner and I had a wonderful dining experience.  Great food and professional staff!"
2016-09-17,SandraF,5.0,Excellent as always...however miss some all time favorite like jelapano polenta and Tortia and goat cheese salad....please put them back on the menu!
2016-09-17,Robbie,5.0,"Legals remains consistantly the best for excellent fresh seafood,  good service, excellent oysters, attractive ambience and setting."
2016-09-17,OpenTable Diner,2.0,"Clams were only strips, few bellies, paid for full clam.  Overcooked,too few for the price.  Very disappointing."
2016-09-16,michaelB,4.0,"Legal is always consistent in quality I love the Chiopino i get it all the time but the broth is always different and the seafood mix changes this time the sauce was  bright red very tomato like and there were only 2 little necks in it and 1 small piece of fish it had plenty of mussels , 4 scallops and 4 shrimp
thanks"
2016-09-16,TOM14369,5.0,I always get the crab cakes. Very good and filling yet light.
2016-09-12,YSKim,5.0,"All the staff members were welcoming, warm, cordial and professional.  Thank you very much for making my dining experience memorable."
2016-09-11,gacracker,4.0,"Many gluten-free options, a major factor in selecting Legal.  Gluten-free seafood casserole was excellent;  grilled shrimp was perfectly cooked and seasoned.  Portions were a bit big.  Service was very attentive, professional, non-intrusive.  All staff we encountered were friendly, warm, welcoming."
2016-09-08,Ballou,5.0,"Excellent service and meal. I had the dinner shrimp with onion rings and Cole slaw. My wife enjoyed scallops with mashed and zucchini. We topped it off with Bon-bons. 
Legal in Framingham is always a great choice for lunch or dinner. Accepting open table is a big plus!"
2016-09-07,Mike,3.0,"Food was average at best and is overpriced.  I had crab cakes, shrimp and scallops.  All were somewhat disappointing."
2016-09-07,Megd,5.0,Our meals were delicious as usual!  An added treat was that crabmeat was available as a salad topping even though it wasn't on the dinner menu.  The waiter was extremely accommodating and attentive.
2016-09-04,OpenTable Diner,5.0,"Extensive menu, superb food, great service. Always dependable for a good meal and courteous service"
2016-09-04,BirdPark,2.0,It is quite unfortunate but the hostess was so rude and dismissive that it was difficult to enjoy any part of the experience. My family had their hearts set on particular items that we get as regulars and the oysters were a real draw for my husband. They begged to stay despite the hostess's attitude. I really can't come up with one excuse for her behavior. It's to bad she doesn't understand her role in the dining out experience.
2016-09-03,LoveSeafood,2.0,"Food was greasy and very plain for the prices they charge, our waiter took forever because he was talking to a couple sitting behind us"
2016-08-31,Mike,4.0,We have been here many times and the quality of the food is always very good.  The waitstaff is   attentive. The restaurant is clean with no odors.  Reservations are necessary or there could be a long wait.   I think the prices are high but it is a restaurant we go to for special occasions.
2016-08-31,YSKim,5.0,"As usual, Legal Sea Foods, which is my favorite restaurant, delivered excellent food and our server, Rachel, was professional, friendly and very attentive."
2016-08-31,Janet,5.0,"All outstanding:  service, decor, food quality & presentation. Thank you!"
2016-08-29,Sammie,3.0,An off night for what is usually the most consistently excellent set of restaurants. Food was not presented well and was not the fresh moist product we love.  We will return because this was such an anomaly- and we look forward to a repeat of our traditionally yummy seafood.
2016-08-28,Nance,5.0,The food is always fresh and perfectly cooked and prepared.  Service is outstanding.  It is very comforting to know you can always get a consistently wonderful meal.
2016-08-27,KathyC,4.0,Phenomenal food but noisy and in need of freshening up decor wise
2016-08-27,poochparents,5.0,"Legals always delivers a delicious meal and dining experience.  From the oysters to the dessert, top notch.  Tom our waiter was right on top of things too.  We love Legals."
2016-08-27,SusanM,4.0,"We have enjoyed Legal over the years.  We do feel though that it has gotten expensive.  On the positive side we were there on a Saturday night and they were quite busy, but our waitress handled the service well."
2016-08-26,phyllisp,3.0,"It had to have been an off night as we regularly eat at a high top in the bar area. My cocktail was horrid (I've had a cosmo many times) and since Nelson, our waiter, never came back, I went to find him. He did get me another drink. 
Nelson was never around and whenever we found him, he had an excuse for not attending to us. The place was not full by any means! 
We will go back and attribute the bartender (who we were told was new) and Nelson to an off night."
2016-08-26,LobsterLover,5.0,Fabulous food!  Never disappointed.  Hard shell lobster is the best!  Legal's doesn't disappoint.  Our waitress was wonderful!  Everyone enjoyed.  Thank you!
2016-08-23,Kimberly,5.0,"Had to take out co-workers visiting from the south, so we opted for Legal so they could get a taste of good New England chowder and fish."
2016-08-21,Humanist,1.0,Waiter forgot my drink. Recommended a sampler plate full of small burned pieces of fish. Won't be back.
2016-08-21,cheffie,4.0,"WE always enjoy the meal; but did have an unusual incident. I saved all my shrimp and scallops from my  meal to take home. When the server presented the bill she didn't bring the take home.  Later, after much delay and a reminder from me, she brought a small box. They had obviously lost my food and gave me 2 shrimp and 2 scallops, less than half of what I wanted to take home.   It was not mentioned that this was not my take home or I would checked the box to see what they had actually given me. This is not a big deal; but the servers should be more careful when a diner requests a take home package."
2016-08-20,OpenTable Diner,4.0,"We were a party of 6 celebrating a birthday ""celebration"".  Food was expensive , but mostly good. One meal was slightly overcooked.  Our waiter , Carlos, was fantastic. Attentive, but not overly so,  entertaining, informative, lot's of fun."
2016-08-20,OpenTable Diner,3.0,"We have always enjoyed dining at Legal Seafoods Framingham however, in the past 2 years we have noticed a decline in the quality of the wait staff but the food has always been very good. On this occasion we were a party of 3 for dinner. There were a number of times during dinner when we had to wait quite a long time for service. The waiter never brought us rolls even after we mentioned it when he brought the drinks, so we asked the back waiter to bring rolls when the appetizer came. The waiter came and tried to take away the appetizer before it was finished (he did not ask if we were done). Also one of our group was missing a knife after the appetizer plate was taken away and did not have an opportunity to ask the waiter for a knife until half way through our meal.  On a number of prior occasions we have only seen the waiter while ordering and then at the end of the meal. One of the qualities that distinguishes Legals had been the service. But, unfortunately, no longer."
2016-08-20,OpenTable Diner,5.0,Caught up with high school friends and it was the perfect environment.  The waitress was awesome and friendly and the food was amazing.
2016-08-20,MaritaE,2.0,"I have frequented multiple Legal Seafoods over the years. This was my first time visiting the Framingham location.  Either the quality of food has changed or whomever prepared my food did not do a good job. From the first bite I knew that I had no plans in terms of finishing my meal.  It wasn't horrible, but I would never want to order from this establishment again.  Thank you."
2016-08-18,OpenTable Diner,5.0,Always great! Can't go wrong with any dish.
2016-08-18,LauraD,4.0,"Especially adaptive to Gluten free options, so much choice and GF rolls for our GF free family member."
2016-08-17,OpenTable Diner,4.0,The food and drinks were  very good. We had the baked stuffed shrimp and bake hadock along with a gin and tonic. Quality and quantity of food was excellent.  The server was friendly but forgot to bring out our appetizer and gave us the wrong check.  Other than that this was a pleasant experience.
2016-08-16,Pastramiman,5.0,A little loud. Not Legal's fault. Is everyone hard of hearing?
2016-08-16,FrequentLuncher,5.0,"Very relaxed atmosphere for conversation, good food, attentive service"
2016-08-15,srfoodie,4.0,"The fish is always good and recipes are the same at different locations. We ordered grilled shrimp, cod and shrimp casserole - everyone enjoyed their meal. There was a power failure and we were glad that we had our food but less than 5 minutes and power back on. Our server checked on us during outage. It's great to be able to choose onr's sides- their onion strings are really good. We were at the Natick location and had a reservation so ensure timing for a movie. A repeat visit for all of us."
2016-08-13,phyllisp,5.0,The food and drinks are consistently great so why go anywhere else.
2016-08-13,CherylW,3.0,"The appetizer, fried clams, was the highlight. Rolls were dry and fish in broiled assorted platter was over cooked and, hence, tasteless.  An extremely disappointing meal at a name restaurant chosen for reliabily consistent quality.  Thumbs way down on a relatively simple dish."
2016-08-13,eg12,3.0,"I normally love Legal Seafoods and have eaten at the Framingham restaurant many times. I was therefore very disappointed that two items I ordered (first, tuna sashimi, then crab salad) were not available - this has never happened, in my experience."
2016-08-11,BarrowBoys,3.0,Food  quality is excellent. Service is very slow during peak hours. Pricey. Tiny foil butter pats inappropriate for caliber of restaurant. Fried clam appetizer is oversized. One skimpy bread roll per person.
2016-08-11,Ballou,5.0,Always special.  Crabmeat sandwich with zucchini and cole slaw plus Bon-bons; spouse-mashed plus zucchini add Bon-bons. Great service!
2016-08-10,CyndiF,5.0,"The quality of the seafood is always fresh and consistent.  Good selection.  I am from New England but live in Florida so I enjoy Legals whenever I am back.   There used to be one in Boca but sadly, it's gone now."
2016-08-08,Gloria,5.0,We had a great family dinner on Monday night.  Our waitress was amazing.  I would totally go back.  My tuna was prepared perfect and my daughter ordered the shrimp which was beautifully prepared.
2016-08-07,DRCMetroWest,4.0,"Sunday afternoon for lunch.  Nice food and wine menu variety, reasonable cost, food and service were quite good"
2016-08-06,Aardvark42,5.0,"A great seafood dinner as always.
Food fresh and delicious.
First class from start to finish."
2016-08-06,OpenTable Diner,5.0,"My favorite place to eat I love the food and the place!!
 
I definitely recommend  to everyone!!!"
2016-08-03,marjo,5.0,"Our usual Very Good Legal Experience. Food was excellent as was the service. Wine by the glass was extensive and reasonable. Our Waiter Omar was especially good (actually suggested we could have the broccoli Cooked softer than the normal Hard) We enjoyed our visit again. do have one question though, How come the Seafood Leader of Boston with Multiple restaurants (and we have been to many of them) does not offer one of the most popular seafoods - Octopus???"
2016-08-03,Hudsontravelers,5.0,"We had not been to Legal for a while. We were reminded why we enjoy this restaurant ,when we went to celebrate a birthday. The food was delicious and the service was impeccable. We will definitely return soon."
2016-08-02,JaniceE,5.0,Excellent for lunch - delicious food and very fresh fish!
2016-07-30,sarahl,3.0,"we haven't been to legel seafoods in many years, we chose here as a middle point to meet my parents for my dads 89th bday, our waiter was awesome and very attentive, my only complaint if i had to give one would be the price for meals i and my husband ordered the fried seafood plate this ran about $30.00 each, the breading was mushy, fried plates should be nice and crispy, and it wasn't terribly hot when served, my dad had the grilled plate and said he was happy my mom had the stuffed shrimp and she seemed happy, but over all cost for meals and drinks is high and will keep us from coming back often, if prices were better we could then come more often for date night,  but will have to keep this for special occasions instead."
2016-07-30,OpenTable Diner,2.0,My lobster roll was the driest I have ever eaten in my entire life. How can that be? I've  lived in Boston my entire life and never had a dried cold skimpy lobster roll.  It was really bad. I'm very sad.
2016-07-26,Snow,5.0,Food and service both great. Chrissy the GM checked in on us. She's a rock star!
2016-07-24,OpenTable Diner,5.0,"Our waiter, Omar, was fantastic. The food was perfect, as usual."
2016-07-23,OpenTable Diner,5.0,"The food was exceptional all the way to dessert.  My niece who was visiting from San Diego needed strict gluten-free preparation and she got it.  The staff was friendly and accommodating. We dropped by Thursday on the way home from the airport for a late dinner, decided nothing else was better in the Framingham-Worcester area, so we returned Saturday for a family dinner and were impressed again.  Ask for Tom with the handlebar moustache or Alyssa C without the handlebar moustache."
2016-07-23,TerriL,5.0,"My husband and I went to Legal Seafoods for date night.  We love Legal Seafoods for its fresh fish, good service and clean bright ambiance.  

My husband got the clam chowder and seafood casserole.  

To start, I ordered their new summer salad - Vine Ripe Tomato & Manouri Cheese Salad with cucumber, basil, pickled red onion, extra virgin olive oil.  It was delicious!  I would definitely get it again!  For my main course, I ordered the Grilled Assortment which is the chef’s choice of three fish (tonight is was swordfish, salmon and tuna), shrimp, scallops, choice of two house sides.  Everything was delicious and I have plenty left over for lunch tomorrow!"
2016-07-22,GordonHH,4.0,It was up to my expectation.  The business colleague with whom I was having lunch was from out of town and had never eaten at a Legal Seafood before.  He was happy with it.
2016-07-19,maddy,5.0,Always enjoy it
2016-07-19,Ballou,5.0,"Always first rate. One of our favorite sandwiches,  crabmeat, topped our selection with mashed and broccoli for my spouse and onion rings with jasmine rice for yours truly. Bon-Bons for desert completed our meal. Can't beat Legal for lunch!"
2016-07-18,Denbrook,5.0,As always a great experience. Excellent service and wonderful food.
2016-07-16,NSILMike,5.0,Both the service and the food were outstanding.   This is one of our favorites.
2016-07-16,PattyH,3.0,I was disappointed in the fish it was dry as the portion was not what inexpected for the price we always go to the sole proprietor in Worcester and have never been dissatisfied we had to fonts the airport that evening and thought it would be nice to try legal as it has always been good but I was not happy this time sorry
2016-07-16,JessicaF,5.0,"I took my mom out as a special treat for her and everything was wonderful. My only regret, we didn't have room for dessert!"
2016-07-16,OpenTable Diner,3.0,"The food quality is ok, but not great."
2016-07-15,Floss,4.0,"Predictable, consistent, a tad noisy.  The fish is always fresh and well prepared.  Wait staff are helpful and attentive."
2016-07-15,KkaJM,4.0,"We haven't been there for years but had a gift card to use.  We were pleasantly surprised.  It was much better than the last time we had been there.  The waiter was one of the best we have encountered anywhere - thoroughly professional, thoughtful and attentive.  He understood how to make the dinner work extremely well for a family dinner ( 4 generations).  We all enjoyed the evening."
2016-07-15,sjlfood,5.0,Super service. Everything was perfect.
2016-07-14,Ballou,5.0,"Once again we were happy to have one of our favorite servers, Judy,  take care of our every need. Scallops for my wife with mashed and broccoli/cheese. I had the fried fish special (tempura) with the same sides. Both of us had the delicious yogurt and fruit desert. By the way, Pat made sure we had a great table. Legal is Framingham is first rate!"
2016-07-12,BobeC,5.0,Always meets expectations. They set a high bar and the food is to notch and best value
2016-07-11,Chas,5.0,"Although we had table reservations, we sat at the bar and enjoyed ourselves immensely."
2016-07-08,OpenTable Diner,5.0,Excellent evening - wonderful attentive service.  Food was excellent and I have always been pleased at this particular Legal Seafoods location.  It was a Friday night and it was relatively quiet - sometimes it can be quiet loud on weekends.  Location and parking are very convenient.  I enthusiastically recommend this restaurant!
2016-07-06,Jane,4.0,"This is a great place for small or large gatherings.  The service is always very pleasant and staff is attentive, but not intrusive.  In addition, the staff are very conscious about the allergies which is a bonus!"
2016-07-06,Comstock2,5.0,"We had an enjoyable experience overall, but our server, who was personable to be sure, was a little too ""are you sure?"" about everything. Then, between appetizer/salad and entree we waited an inordinately long time. The night ended well enough with a plate of bonbons and some birthday singing. All's well that ends well, I guess."
2016-07-06,Ballou,5.0,"Nelson, our waiter did a terrific job meeting our needs. I decided to have the crab meat roll (real crabmeat!) with tasty mashed potatoes and  green beans. My wife had the same but with Scallops. Both lunches were served hot with yummy rolls. We both had the yogurt/fruit desert-a nice, light ending to an early dinner. You can't go wrong with Legal Framingham."
2016-07-04,flowerlady,4.0,"As always, we enjoyed our meal.  We tend to select our favorites -- in this case,crab cake combo, grilled assortment, and cioppino.  I like to eat the seafood in the tasty stew and take home the rice mixed with the remaining broth and the lobster claw, which I can crack at home and add to the delicious rice mixture for a wonderful lunch.  The service was good, and we were glad to have a waitress who didn't gush ""My pleasure!"" each time she came to the table."
2016-07-03,EvaK,5.0,My husband and I enjoyed our dinner.  We shared a dozen cherrystone clams to start.  They were very fresh and very good.  I had the grilled haddock and he had the mixed grill assortment.  We were very satisfied with our choice.
2016-06-30,snowshoe,5.0,"Nutty salmon was excellent and service was great, too....didn't like the way we had to wait for reservation/table, though--made me feel like I was at cheap restaurant...need to improve there...."
2016-06-28,TripAdvisor,5.0,"Stopped in for some chowder and shrimp.  Along with a glass of chardonnay, it was a perfect light meal as I wasn't very hungry.   Sat in the bar area which was perfect as I could check out the ball game on the TV."
2016-06-28,OpenTable Diner,5.0,"Excellent for a meal with colleagues and business associates.   Our server was very perceptive and didn't rush us, or interrupt when we were deep in conversation."
2016-06-27,PeterA,2.0,Fish over cooked...had the texture of a hockey puck
2016-06-25,OpenTable Diner,2.0,"Excellent food, service was so-so and the main dining room of the restaurant is starting to look a little dated."
2016-06-25,Lovesfish,5.0,as always - a wonderful consistent dining experience!
2016-06-24,foodie,3.0,"been to Legal many, many times over the years.  Current menu less appealing than those in the past and prices significantly higher.  Moderately busy, but VERY noisy.  Have enjoyed dining there and not likely to stop on this one experience, but....."
2016-06-23,Jauer3,4.0,"The quality of food at Legal has always been outstanding, but overpriced. We go anyway because of the quality and choices. They have reduced the sides that are included forcing me to pay extra for the better ones. And the asparagus and hard cheese was tasty, but skimped on the cheese. The Framingham location is very noisy, making conversation among a large group difficult. Service is generally very good, but this time the waiter kept forgetting my beer."
2016-06-22,Ballou,5.0,Can't beat the grilled dinner shrimp with mashed and cheese broccoli. Scallops are a great choice as well. Don't forget the Bon-bons for desert.!
2016-06-22,Irisheyes826,2.0,We chose this restaurant due to past visits.  This visit was very very disappointing.  The service was extremely slow for the time we were there - our meal was also very disappointing.  Having travelled all day we were looking forward to enjoying New England Fried Clams.  Our meal was not good at all.  Chewy old tasting clams was not what we had expected for the price that we had to pay.  This meal was definitely not up to the Legal Seafood quality.  Will think twice before we return to try it again.
2016-06-21,StewartR,4.0,"Very nice meal. Shrimp and crab casserole a bit dry and tough (but not a fail), but the chocolate cake is outstanding.  Clam Chowder worth the trip. Mostly everything is great, just wouldn't order this one dish again. Beyond that I enjoy coming here and would go back at any time."
2016-06-20,Luv2doWIne,4.0,"Good meal here with my sister. Excellent fresh seafood. Not inexpensive but well worth the trip.
Will be returning and highly recommend."
2016-06-20,GoodfoodAwesomeService,4.0,"Another great meal at Legal.  Had the ""everything tuna"" and it was just perfect along with the chowder and salad.    A great place and decent prices too."
2016-06-18,JimN,4.0,"Excellent waiter. Wish I could remember his name. The appetizers, calamari and buffalo popcorn shrimp, were excellent. Drinks were large and very good. Dinners were actually a little bland. The spice and lime snapper wasn't spicy and I got no citrus flavor at all; but snapper was cooked just right. The seafood casserole was a good size (huge shrimp) and cooked perfectly, but was also a little bland."
2016-06-17,BettyP,5.0,Evening was great.  Carlos was our waiter and he was so very pleasant and helpful.  Food was great and very well-prepared.  It was a wonderful evening.
2016-06-16,TripAdvisor,4.0,"Another fine meal here.  Favorite spot in the area.  Clam chowder is a must, had the grilled shrimp tonight for a change, very good.  We also had the blackened halibut.. always great.  Fine service."
2016-06-15,Ellen,5.0,Best food - best martini's - fabulous service. Grilled assorted gives you a great variety of delicious fish - tried their warm chocolate pudding cake is gluten free and to die for!!
2016-06-15,hbsharon,4.0,Always enjoy legals but it's gotten too pricey. Portions are large.  Food is good but now beyond going for a simple meal. Server was ok but not engaged at al
2016-06-15,Ballou,5.0,Great as always! The service without standing the food was tasty as usual. We were very happy to be able to get our favorite table. Our waitress was outstanding!
2016-06-11,DanF,4.0,"Has the seafood trio, scallops & shrimp were good, but the clams weren't up to par, a little chewy and didn't taste as good as usual. Everything else was OK. Waiter was training so that is forgiven."
2016-06-10,SusieT11,5.0,Legals in Framingham is one of our favorite restaurants. My husband and I love the rainbow trout dish and it is economical and delicious. The clam chowder is also fantastic. On our most recent visit we went with another couple to celebrate our anniversary. Our server gave us a complimentary dessert...so nice. The food is always fresh and well prepared. We have never been disappointed
2016-06-09,OpenTable Diner,5.0,Great service and delicious seafood. Great way to celebrate our last night in MA.
2016-06-06,Annied,3.0,Nice menu but high notice level. Very impersonal service
2016-06-06,out2dine,5.0,"Our waitress gave us great service and took the time to make sure we had a very enjoyable dinner.  The restaurant was very busy serving groups. We haven't been here for a while and were glad to return.  The decor and seating is relaxing and nautical.  We tried the lite clam chowder, but really prefer the chowder with more calories. Grilled swordfish was delicious and tender. The seafood dish with lobster, scallops, and calamari in a  light tomato broth was excellent and definitely a reason to return. The ice cream bon bons were a nice finish to the meal."
2016-06-06,Ballou,5.0,Great food and service as always !
2016-06-05,Dickie,5.0,Good food. ALWAYS !
2016-06-04,GearyS,4.0,Great food at a last minute notice to celebrate my daughters birthday
2016-05-28,OpenTable Diner,2.0,We were disappointed in our meals. We all felt our meals were relatively bland. The service was somewhat slow. Not in a hurry to return.
2016-05-28,CeeJay,5.0,"The meal was excellent, which was no less than we were expecting.  Each of us (2 couples) ordered something different and all were beautifully prepared.  My husband, who always asks for salmon very rare, got it just the way he likes it, which often is not the case.  The sides were very good as well and the service professional.  There are only two problems:  the price, which is high for a piece of fish no matter how well-prepared, and the noise level, which is also high.   Oh, and they were out of their dessert of the day, disappointing, as we left not long after 7pm.    They are just the best for fish."
2016-05-28,AudreyWC,5.0,"Food was perfect, and the staff was very friendly and attentive.  Our food came fresh and hot we couldn't have asked for a better experience!"
2016-05-27,OpenTable Diner,5.0,Fantastic food. Even better service. Celebrating a special occasion today and the staff was incredibly thoughtful
2016-05-26,Aliquisafrica,5.0,A fabulous meal in tranquil surroundings - great service
2016-05-26,EmptyNesters,5.0,The food was delicious and the service extraordinary.  Loved the key lime pie and our server brought birthday Bon bons to the table for my mother's  76 Birthday.
2016-05-22,HSquare,4.0,"This was a Sunday evening, not overly busy, but the waiter took our order then forgot about us. No water, no rolls, no drinks until we flagged another waiter down and requested these items.

The waiter also never checked if our food was acceptable, but we right there at the end when we were ready to pay the tab."
2016-05-22,EdwardL,5.0,"As usual, a great meal in a clean restaurant with a friendly staff"
2016-05-21,PatriciaB,5.0,"Great food, Great atmosphere! Always have a terrific meal!"
2016-05-21,John,4.0,"Always a treat, with good food and service.  A busy and bustling place but appropriate.
The only complaint we had (and we have had it before) is that we were very cold.  I had to wear my light outdoor jacket.  We are elderly and realize that the management can't accommodate everyone, but to have the restaurant not quite as cold would have pleased us more.  The temperature is the reason for the two stars for ambience.  Otherwise we were pleased."
2016-05-14,OpenTable Diner,5.0,"Legal seafood is one of the few places where I can find my favorite fish, the arctic char.  I and my granddaughter, who graduated from BU that weekend both enjoyed that very much.  The others in the party enjoyed other excellent selections. The service was a little slow because the restaurant was busy, but it was worth the wait."
2016-05-14,CatolT,5.0,"Our server was really wonderfully attentive.   O ur appetisers: seared tuna and mussels, were excellent.     My glass of california wine was outstanding.      My asian fish taco was just so-so, but my son ate up his seafood casserole.     All in all, a very pleasant lunch."
2016-05-13,OpenTable Diner,3.0,The food was very good. Clam chowder lobster ice. The noise level is way too high.
2016-05-13,OpenTable Diner,5.0,"My husband and I went for a nice Friday night dinner.  Hadn't been in quite some time.  Service was excellent, we didn't feel rushed but didn't have to wait forever for food either.  Food was very good and will definitely go more often."
2016-05-08,OpenTable Diner,4.0,The food was great - the only problem was the little teenagers they have as hostess . Pretty rude and had no regard for people with small children.
2016-05-08,Firstvisit2021,5.0,Thank you for taking such great care of our group on Mother's Day.  The food was fantastic and service was top notch !!!
2016-05-08,EnjoyingTheMoments,5.0,"The standard to for all crab cakes to be measured by.  Hard to put into words – you have to experience them.  I ordered one a year ago as an appetizer and came back with the agenda of ordering as an entree.  So extraordinary.  
And the Boston Cream dessert – oh – you've got to try it!
Thank you for you passion to sea food that is transforming!"
2016-05-06,JaneO,4.0,Our waiter was very patient with us..we had a leisurely lunch!
2016-05-05,gigi,5.0,Thanks so much for the gluten free accommodation !!!!!
2016-05-04,Rapunzel,2.0,"The pasta in my dish was overcooked.  Since it was the main part of my dish, I did not eat most of my meal.  I was very disappointed as I had come specially for that meal.  

Our food was not checked on until we were both finished with our meals.  At that point, I was not going to send it back.

The service was not great.  I do not fault the server for this.  It was busy in the restaurant, yet it seemed understaffed. The servers were rushing around, which made it a stressful environment.  

We were looking for a relaxing night out together, a romantic dinner.  It did not work out that way.  I think we might look elsewhere for our next special meal."
2016-05-01,Local,3.0,"The food is always good, little improvements could make it great.  The onion strings are very good when hot, ours arrived warm,the fries were the same.  The oysters, shrimp and steamers were excellent!"
2016-04-23,OpenTable Diner,3.0,The cost of the food was expensive in comparison to other places with the same size plates.
2016-04-22,Never2cook,5.0,Best foods & service!
2016-04-21,OpenTable Diner,5.0,"Celebrating a friends 65th birthday--had a great time.  Waiter Chad was fantastic--food was delicious and a great presentation--the rolls were delightful--the ""birthday slice"" with a candle and the chocolate drippings spelling out ""Happy 65th Connie"" was beautiful.  We are looking forward to our next visit--Ray Johnson, 136 West Mt. Rd., Bernardston, MA (Home of Kringle Candle and the Farm Table Restauran)--rayofsunshine (Ray Johnson)"
2016-04-18,LTNahant,4.0,Great food and service as always
2016-04-17,GregM,5.0,"Soft-shelled crabs are always a treat, especially when the kitchen is flexible in their preparation."
2016-04-16,Ellen,5.0,As always the food was great and having severe Celiac Disease it's always a comfort to know I am safe. Best fish and portions sizes perfect. Even our friends who are not huge seafood people loved their meals of grilled assortment and Jasmine Special.
2016-04-16,STaa25,5.0,"It has been quite a while since my last visit (like more than 12 years).  They took the fish tank out of the floor at the entrance.  The bar appears to have been redone somewhat.  That had several of the games on TV (the Red Sox, etc.).  The Nutty Faroe Island Salmon came recommended.  It was superb."
2016-04-10,JulieT,5.0,"We were seated immediately (party of 4).  Our waitress was helpful & happy.  Service was efficient.  One meal came out with the fish too rare.  It was no problem to fix it.  All other meals were done well.  We stayed after our meal chit chatting, no one rushed us to leave.  It was an enjoyable experience."
2016-04-10,MRSGFC,4.0,The meal was delicious and our waiter Omar was a gem.
2016-04-09,Angela,3.0,Food is always good at Legal.  Service is good as well.  I gave it an overall rating of 3 stars because we always make a reservation but still have to wait when we get there.  Very annoying.
2016-04-07,OpenTable Diner,4.0,"The food was good, though I feel quite over priced for the amount.  One member of our party received her meal and it was not hot.  Cooke but not hot...left under the warming lights too long.  OUr waiter did a good job.  The noise level was very high.  Felt like I was eating in a cafeteria type place.  Overall a little disappointed."
2016-04-02,Retiredteacher,5.0,"Food was excellent.  We had the bang bang cauliflower, out of this world, Chilean sea bass, yum, and jasmin shrimp dish.  All were plentiful, hot, and full of flavor.  Service was excellent.  Only down side was it was a bit noisy."
2016-04-02,JenC,4.0,"Food was excellent. Fried clam app was delicious.  Fresh-tasting and tried to perfection. Clam bellies were quite small but I account that to the season.  Service was good.  Our server was friendly and helpful, but seemed overextended.  Food was somewhat slow coming."
2016-04-01,Mark,5.0,Excellent food was excellent
2016-04-01,Ballou,5.0,Love the Faroe Island salmon and the lunch sea scallops! Bon bons are always fun for desert.
2016-03-30,BarryD,5.0,Excellent service. And great food.
2016-03-28,Abby,5.0,"Very nice, they sang happy bday to my mom :-) would Def go back."
2016-03-28,TripAdvisor,4.0,"Usually have halibut, shrimp, or lobster here but tonight had the King Crab... so good!  Love the chow here.  Excellent service, good atmosphere, fine chow and nice wine pricing."
2016-03-27,JandJ,4.0,"Easter afternoon and very busy. But our waiter was not interested in us. Would ask if we wanted a refill, for example, and then forget to bring it. Waited a while for the check."
2016-03-27,OpenTable Diner,3.0,Floor staff kept hovering around the tables with iPads checking on table potential availability.- that made the dining very uncomfortable especially as we were in a small room. Complained to the manager on the way out.
2016-03-22,JustinoV,5.0,"Top quality food. Ordered one appetizer , three main dishes and two desserts, still arguing about which one was the best!"
2016-03-12,OpenTable Diner,5.0,there is nothing I would change about this place it is the best place around I wish I could eat here everyday
2016-03-12,MerylK,4.0,Everything was fine but the food when served was tepid at best
2016-03-06,OpenTable Diner,2.0,"We had a 615 reservation.  Did not get seated until 635.  Did not get served anything, not even water, until nearly 7:30.   After not seating us promptly, took nearly 15 min for our waiter to come over, and then she didn't bring our drinks or even water or bread until our appetizers were ready.  After that service was OK, but just not nearly acceptable service for the price.  And all they did was take off the cost of two salads; for service that poor a larger price accommodation would have been appropriate.  We go to Legals all the time, but I will not go to this location again if I can avoid it."
